Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
97,"A Kulkarni, DK Dwivedi, M Vasudevan","Dissimilar metal welding of P91 steel-AISI 316L SS with Incoloy 800 and Inconel 600 interlayers by using activated TIG welding process and its effect on the …",2019,"Journal of materials processing …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0924013619302523","https://scholar.google.com/scholar?cites=16351976147262118653&as_sdt=2005&sciodt=0,5&hl=en",71,"2024-05-07 15:40:50","HTML","","","",,,,,97,19.40,32,3,5,"… Interlayers improved impact toughness and ductility of the weld joints without significant loss of tensile strength. The effect of interlayers on carbon migration after aging treatment (620 C/…","https://www.sciencedirect.com/science/article/pii/S0924013619302523","https://scholar.google.com/scholar?q=related:_Ro4Yavj7eIJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
7,"S Theeda, SH Jagdale, BB Ravichander, G Kumar","Optimization of process parameters in laser powder bed fusion of SS 316L parts using artificial neural networks",2023,"Metals","mdpi.com","https://www.mdpi.com/2075-4701/13/5/842","https://scholar.google.com/scholar?cites=9038032359925153380&as_sdt=2005&sciodt=0,5&hl=en",72,"2024-05-07 15:40:50","HTML","","","",,,,,7,7.00,2,4,1,"… to hatch spacing and scan length for SS 316L and verified their optimality through validation … other mechanical properties such as hardness, tensile strength, and relative density. They …","https://www.mdpi.com/2075-4701/13/5/842","https://scholar.google.com/scholar?q=related:ZP7SuYuKbX0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
16,"SLB Kramer, TA Ivanoff, JD Madison…","Evolution of damage and failure in an additively manufactured 316L SS structure: experimental reinvestigation of the third Sandia fracture challenge",2019,"International Journal of …","Springer","https://link.springer.com/article/10.1007/s10704-019-00357-x","https://scholar.google.com/scholar?cites=17356800291446392444&as_sdt=2005&sciodt=0,5&hl=en",73,"2024-05-07 15:40:50","HTML","10.1007/s10704-019-00357-x","","",,,,,16,3.20,4,4,5,"… These observations also coincided with diminished variability associated with tensile strength for the HIPed samples as compared to the as-built additively manufactured parts. These …","https://link.springer.com/article/10.1007/s10704-019-00357-x","https://scholar.google.com/scholar?q=related:fAYPoee93_AJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
7,"SK Nayak, SK Mishra, CP Paul…","Effect of laser energy density on bulk properties of SS 316L structures built by laser additive manufacturing using powder bed fusion",2019,"Gas Turbine …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/GTINDIA/proceedings-abstract/GTINDIA2019/V002T10A003/1073808","https://scholar.google.com/scholar?cites=5467369240500014667&as_sdt=2005&sciodt=0,5&hl=en",74,"2024-05-07 15:40:50","","","","",,,,,7,1.40,2,4,5,"… and mechanical properties of SS 316L bulk structures fabricated by … One the most commonly used iron based alloy is SS 316L. … in LAM-PBF on the microstructure and tensile strength of …","https://asmedigitalcollection.asme.org/GTINDIA/proceedings-pdf/GTINDIA2019/83532/V002T10A003/6476564/v002t10a003-gtindia2019-2452.pdf","https://scholar.google.com/scholar?q=related:S47mW1v_30sJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"BS Rupal, T Singh, T Wolfe, M Secanell, AJ Qureshi","Tri-Planar Geometric Dimensioning and Tolerancing Characteristics of SS 316L Laser Powder Bed Fusion Process Test Artifacts and Effect of Base Plate …",2021,"Materials","mdpi.com","https://www.mdpi.com/1996-1944/14/13/3575","https://scholar.google.com/scholar?cites=8918335501059876402&as_sdt=2005&sciodt=0,5&hl=en",75,"2024-05-07 15:40:50","HTML","","","",,,,,1,0.33,0,5,3,"… The designed benchmark was simulated using the finite element method, manufactured using a commercial LPBF process using stainless steel (SS 316L) powder, and the geometric …","https://www.mdpi.com/1996-1944/14/13/3575","https://scholar.google.com/scholar?q=related:MuZtCONKxHsJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
3,"MO Durowoju, AS Onawumi…","Fractal Analysis of the Pores in Aisi 316l Ss Implanted with Oxygen and Helium Ions",2012,"International Journal of …","academia.edu","https://www.academia.edu/download/90598774/IJRRAS_10_2_07.pdf","https://scholar.google.com/scholar?cites=9463664267418464208&as_sdt=2005&sciodt=0,5&hl=en",76,"2024-05-07 15:40:50","PDF","","","",,,,,3,0.25,1,3,12,"… which the tensile strength and hardness increases. AISI 316L stainless steel is being widely used as biomaterials and materials of construction. More specifically, AISI 316L SS is used …","https://www.academia.edu/download/90598774/IJRRAS_10_2_07.pdf","https://scholar.google.com/scholar?q=related:0O8ItYKwVYMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
7,"AK Sahu, S Bag","Finite element modelling and experimental verification of dissimilar joining between Inconel 718 and SS 316L by micro-plasma arc welding",2019,"Advances in Computational Methods in Manufacturing …","Springer","https://link.springer.com/chapter/10.1007/978-981-32-9072-3_20","https://scholar.google.com/scholar?cites=658701831975102337&as_sdt=2005&sciodt=0,5&hl=en",77,"2024-05-07 15:40:50","","10.1007/978-981-32-9072-3_20","","",,,,,7,1.40,4,2,5,"… AISI 316L contains lower amount of carbon which makes this … AISI 316L exhibits higher creep and tensile strength as … The aforesaid features of Inconel 718 and AISI 316L make them …","https://www.academia.edu/download/78901084/978-981-32-9072-3_20.pdf","https://scholar.google.com/scholar?q=related:gWfGg9MtJAkJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
5,"S Dwibedi, S Bag, DK Lodhi, A Kalita","Joining of Different Thickness Dissimilar Materials SS 316L/SS 310 By µ-PAW Process",2019,"Advances in Additive Manufacturing …","Springer","https://link.springer.com/chapter/10.1007/978-981-32-9433-2_49","https://scholar.google.com/scholar?cites=11343697959960449797&as_sdt=2005&sciodt=0,5&hl=en",78,"2024-05-07 15:40:50","","10.1007/978-981-32-9433-2_49","","",,,,,5,1.00,1,4,5,"… Tensile strength of the weldment was prepared from AISI SS … having different thickness (SS 316L—0.8 mm and SS 310—0.6 … Since austenitic stainless steel (SS) sheets may undergo …","","https://scholar.google.com/scholar?q=related:BRPEbjHpbJ0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"DS Sahota, A Bansal, V Kumar","Microwave joining of SS-430 with a nano SS-316L powder",2023,"Welding International","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/09507116.2023.2276709","",79,"2024-05-07 15:40:50","","10.1080/09507116.2023.2276709","","",,,,,0,0.00,0,3,1,"… , the fabrication of SS-430 to SS-430 joint with nano-size SS-316L filler powder was … tensile strength was determined to be 475 MPa with a 35% elongation. However, the tensile strength …","https://www.tandfonline.com/doi/pdf/10.1080/09507116.2023.2276709","https://scholar.google.com/scholar?q=related:YG3IQR1M8IkJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"A Fadli, A Prabowo, Utama, Panca setia, Y Aziz…","SIGNIFICANCE OF THE PCL CONCENTRATION ON THE ELECTROCHEMICAL AND MECHANICAL PERFORMANCE OF A PCL/HA COATING ON SS 316L",2023,"Ceramics …","irsm.cas.cz","https://www2.irsm.cas.cz/materialy/cs_content/2023_doi/Fadli_CS_2023_0054.pdf","",80,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,6,1,"… However, HA limitations, such as an inadequate tensile strength, inferior mechanical characteristics, comparatively sluggish biological interaction rates, and a notable dissolution rate, …","https://www2.irsm.cas.cz/materialy/cs_content/2023_doi/Fadli_CS_2023_0054.pdf","https://scholar.google.com/scholar?q=related:i3eStWWLQYQJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
4,"M Shanmugavel, M Nandagopal, R Sandhya…","Evaluation of activation energy for dynamic strain aging process in 316L (N)/316 (N) SS weld joints",2008,"Transactions of the …","Springer","https://link.springer.com/article/10.1007/s12666-008-0043-0","https://scholar.google.com/scholar?cites=15550546088198861910&as_sdt=2005&sciodt=0,5&hl=en",81,"2024-05-07 15:40:50","","10.1007/s12666-008-0043-0","","",,,,,4,0.25,1,4,16,"… The variation of ultimate tensile strength with temperature is shown in Fig. 4. It is evident from the figure that the ultimate tensile strength shows a continuous decrease with increasing …","https://link.springer.com/content/pdf/10.1007/s12666-008-0043-0.pdf","https://scholar.google.com/scholar?q=related:VvRu4kajztcJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"Y Zhou, F Ning","Directed energy deposition of SS 316L/SiC composites using coincident and coaxial wire-powder feeding",2023,"Manufacturing Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213846323000846","",82,"2024-05-07 15:40:50","HTML","","","",,,,,0,0.00,0,2,1,"… In this work, we selected SS 316L wire and SiC powder as the representative material for … tensile strength meanwhile maintaining a good ductility contributed by wire-deposited SS 316L …","https://www.sciencedirect.com/science/article/pii/S2213846323000846","https://scholar.google.com/scholar?q=related:oUVfb1Zw6J0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"H Singh, K Goyal, JPS Rana","Effect of post-weld heat treatment on the metallurgical studies of dissimilar weldments of SS 316L welded with DSS 2205",2023,"Proceedings of the Institution …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/09544062221133677","https://scholar.google.com/scholar?cites=5393378241945713110&as_sdt=2005&sciodt=0,5&hl=en",83,"2024-05-07 15:40:50","","10.1177/09544062221133677","","",,,,,1,1.00,0,3,1,"… It was found that the A-TIG weld joint showed a decent combination of tensile strength and impact toughness. Vignesh et al. investigated the process parameters of a dissimilar welded …","https://journals.sagepub.com/doi/pdf/10.1177/09544062221133677","https://scholar.google.com/scholar?q=related:1rl-iu8g2UoJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"E Getto, RJ Santucci, J Gibbs, R Link, E Retzlaff…","Powder plasma spheroidization treatment and the characterization of microstructure and mechanical properties of SS 316L powder and L-PBF builds",2023,"Heliyon","cell.com","https://www.cell.com/heliyon/pdf/S2405-8440(23)03790-8.pdf","https://scholar.google.com/scholar?cites=3986302021024825871&as_sdt=2005&sciodt=0,5&hl=en",84,"2024-05-07 15:40:50","PDF","","","",,,,,2,2.00,0,6,1,"… All the individual specimens met the minimum 0.2 % yield strength requirement while some of the specimens failed to meet the minimum tensile strength. The mean average elongation …","https://www.cell.com/heliyon/pdf/S2405-8440(23)03790-8.pdf","https://scholar.google.com/scholar?q=related:D0KbWpEwUjcJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"S Herbirowo, AH Yuwono, N Sofyan…","Fabrication and characterization of MgB2/SS 316L superconducting wire with amorphous boron prepared by sintering and cold rolling",2023,"Materials Science for …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2589299123000186","https://scholar.google.com/scholar?cites=2260132390894318752&as_sdt=2005&sciodt=0,5&hl=en",85,"2024-05-07 15:40:50","HTML","","","",,,,,2,2.00,1,4,1,"… diameter of 2.5 mm generates the highest tensile strength, namely at 1575 N/mm 2 (MPa). The size reduction of the wire can increase its maximum tensile strength. However, it can be …","https://www.sciencedirect.com/science/article/pii/S2589299123000186","https://scholar.google.com/scholar?q=related:oDScUG-aXR8J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"V Uralde Jiménez, A Suárez…","Wall fabrication by direct energy deposition (DED) combining mild steel (ER70) and stainless steel (SS 316L): microstructure and mechanical properties",2022,"… 2022, 15, 5828","academica-e.unavarra.es","https://academica-e.unavarra.es/handle/2454/44269","",86,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,3,2,"… , and for SS 316L, it is around 180 HV. The average values of ultimate tensile strength (UTS) … more ER70-6 in the sample than SS 316L. This indicates an important relationship between …","https://academica-e.unavarra.es/bitstream/handle/2454/44269/Uralde_WallFabrication_1667476277232_42022.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:JBt2r3BXUvIJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
4,"BR Kumar, N Chauhan, PM Raole","Mechanical and Microstructural Characterization of 8 mm Thick Samples of SS 316L by CO2 Laser Welding",2012,"Advanced Materials Research","Trans Tech Publ","https://www.scientific.net/AMR.585.430","https://scholar.google.com/scholar?cites=3811124926358731939&as_sdt=2005&sciodt=0,5&hl=en",87,"2024-05-07 15:40:50","","","","",,,,,4,0.33,1,3,12,"… SS 316L welded samples have shown Tensile strength (UTS) of 605 MPa and 600 MPa. The base metal is having UTS ~ 592 MPa, which indicates that the Laser welded samples are …","https://www.scientific.net/AMR.585.430.pdf","https://scholar.google.com/scholar?q=related:o7w_pu3V4zQJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
106,"B Aksakal, C Hanyaloglu","Bioceramic dip-coating on Ti–6Al–4V and 316L SS implant Materials",2008,"Journal of Materials Science: Materials in …","Springer","https://link.springer.com/article/10.1007/s10856-007-3304-2","https://scholar.google.com/scholar?cites=15575555962456547912&as_sdt=2005&sciodt=0,5&hl=en",88,"2024-05-07 15:40:50","HTML","10.1007/s10856-007-3304-2","","",,,,,106,6.63,53,2,16,"… that; the bonding tensile strength increases with … 316L substrates in comparison with Ti6Al4V. The reason for this is may be due to similarity of the substrate eg, SS with additive of 316L …","https://link.springer.com/article/10.1007/s10856-007-3304-2","https://scholar.google.com/scholar?q=related:SKJwAaB9J9gJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
46,"A Singh, G Singh, V Chawla","Characterization and mechanical behaviour of reinforced hydroxyapatite coatings deposited by vacuum plasma spray on SS-316L alloy",2018,"Journal of the Mechanical Behavior of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1751616118300043","https://scholar.google.com/scholar?cites=1843662143255600961&as_sdt=2005&sciodt=0,5&hl=en",89,"2024-05-07 15:40:50","HTML","","","",,,,,46,7.67,15,3,6,"… ZrO 2 powder was first deposited onto the grit blasted surface of 316L stainless steel … and 38 mm in length were used for tensile strength measurements as per ASTM C633 standard. …","https://www.sciencedirect.com/science/article/pii/S1751616118300043","https://scholar.google.com/scholar?q=related:Qd-VfvMAlhkJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"NV Nair, MD Kumar, PG Venkatakrishnan","EFFECT OF FILLER ELECTRODES ON MICROSTRUCTURE AND MECHANICAL PROPERTIES OF DISSIMILAR WELD SS 316L AND SDSS",2016,"","academia.edu","https://www.academia.edu/download/54528142/IRJET-V3I7165.pdf","",90,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,3,8,"… in the SS 316L sides, weld metals and in the HAZ sides of SS 316L. It is because the tensile strength of the SDSS 2507 is far greater than that of the base metal SS 316L, electrodes …","https://www.academia.edu/download/54528142/IRJET-V3I7165.pdf","https://scholar.google.com/scholar?q=related:uW3VNUQ36w8J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"R Addamani, RH Venkatadas…","Estimation and Comparison of Welding Performances Using MRA and GMDH in P-GMAW for SS 316L Material",2018,"ASME …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2018/V002T02A103/276338","",91,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,3,6,"… This paper describes the estimation and comparison of welding process parameters viz., current, gas flow rate and wire feed rate on ultimate tensile strength, yield strength, percentage …","https://asmedigitalcollection.asme.org/IMECE/proceedings-pdf/IMECE2018/52019/V002T02A103/2501807/v002t02a103-imece2018-88604.pdf","https://scholar.google.com/scholar?q=related:99OV7aBTgmsJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
102,"I Saravanan, AE Perumal, SC Vettivel, N Selvakumar…","Optimizing wear behavior of TiN coated SS 316L against Ti alloy using Response Surface Methodology",2015,"Materials &Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0261306914008395","https://scholar.google.com/scholar?cites=4856434838171507184&as_sdt=2005&sciodt=0,5&hl=en",92,"2024-05-07 15:40:50","HTML","","","",,,,,102,11.33,20,5,9,"… The tensile strength of the Ti alloy is about 860–965 MPa and the elastic modulus is 110 … The disc material SS 316L having the elastic modulus of about 210 GPa and tensile strength of …","https://www.sciencedirect.com/science/article/pii/S0261306914008395","https://scholar.google.com/scholar?q=related:8FkLPMGFZUMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"WL Wang, KL Hsueh, WC Chang, LY Hsiao","SS 316L by Thermal Treatments",2011,"ECS Transactions","iopscience.iop.org","https://iopscience.iop.org/article/10.1149/1.3562455/meta","https://scholar.google.com/scholar?cites=495236095524069003&as_sdt=2005&sciodt=0,5&hl=en",93,"2024-05-07 15:40:50","","10.1149/1.3562455","","",,,,,2,0.15,1,4,13,"… Type 316L is molybdenum-bearing austenitic stainless steel which is more resistant to … The alloy also offers higher creep, stress-torupture and tensile strength at elevated temperatures …","https://iopscience.iop.org/article/10.1149/1.3562455/pdf","https://scholar.google.com/scholar?q=related:i96p4Zpu3wYJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"R Kumar, M Kumar, JS Chohan","Investigation of the effect of wear behaviour of 3D printed electric arc sprayed 316L SS coated PLA parts",2023,"Materials Today: Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785323002705","",94,"2024-05-07 15:40:50","HTML","","","",,,,,0,0.00,0,3,1,"… elastic modulus, as well as tensile strength, improved with the … the young modulus and tensile strength of the fabricated part … The results of the study suggest that the tensile strength of …","https://www.sciencedirect.com/science/article/pii/S2214785323002705","https://scholar.google.com/scholar?q=related:b2uF7j5kwloJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
10,"YJ Huang, T Yamaguchi, H Murai, H Sugino…","SCC susceptibility of solution-annealed 316L SS in hydrogenated hot water below 288° C",2018,"Corrosion …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010938X18302828","https://scholar.google.com/scholar?cites=3427187107126056345&as_sdt=2005&sciodt=0,5&hl=en",95,"2024-05-07 15:40:50","HTML","","","",,,,,10,1.67,2,5,6,"… In both the two DH conditions, as the test temperature increases, the ultimate tensile strength (UTS), TE and RA decrease while TG + IG% increases. The change in the fracture mode is …","https://www.sciencedirect.com/science/article/pii/S0010938X18302828","https://scholar.google.com/scholar?q=related:mRUME4TQjy8J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"H Vemanaboina, BS Babu, E Gundabattini, P Ferro…","Research Article Effect of Heat Input on Distortions and Residual Stresses Induced by Gas Tungsten Arc Welding in SS 316L to INCONEL625 Multipass …",2021,"","academia.edu","https://www.academia.edu/download/90602088/1028461.pdf","",96,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,5,3,"… It was found that the lower the heat input, the higher the ultimate tensile strength. Adamczuk … at parent material, stainless steel (SS) side (Figure 8). e average tensile strength and 0.2% …","https://www.academia.edu/download/90602088/1028461.pdf","https://scholar.google.com/scholar?q=related:5VR0aTfwMMgJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"ZL An, FZ Xuan, ST Tu","Microstructure and Mechanical Performance of Diffusion Bonding Joints of 316L Ss with Ni Interlayer",2013,"Advanced Materials Research","Trans Tech Publ","https://www.scientific.net/AMR.631-632.254","",97,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,3,11,"… As the bonding temperature increases, the tensile strength and elongation gradually decreases. The maximum room temperature ultimate strength of 316L stainless steel with Ni …","https://www.scientific.net/AMR.631-632.254.pdf","https://scholar.google.com/scholar?q=related:L8ZQEZLTYgsJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"Z Dong, H Guo, D Liu, M Xu, L Zhang","Laser Powder Bed Fusion Manufacturing Continuously Graded Invar36/316l Ss Alloys: Microstructure and Properties",,"Available at SSRN 4379781","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4379781","",98,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,5,,"… 13 (b) shows the statistics of yield strength (YS), ultimate tensile strength (UTS) and elongation (… The higher tensile strength at T10 was at the cost of elongation. Among all samples, the …","","https://scholar.google.com/scholar?q=related:NzclfZ3QoeYJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"C Cao, Q Xu, J Ge, M Chen, Z Ding, J Mao","Experimental and Numerical Investigation on Residual Stress Behaviors of 316l Ss Treated by Different Laser Shock Peening Parameters",,"papers.ssrn.com","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4801828","",99,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,6,,"… is observed for ultimate tensile strength, where the maximum ultimate tensile strength of the material is achieved after the 7J LSP, while the ultimate tensile strength of the material after …","","https://scholar.google.com/scholar?q=related:q3N2USlBKhEJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
31,"S Mohd Yusuf, E Choo, N Gao","Comparison between virgin and recycled 316l ss and alsi10mg powders used for laser powder bed fusion additive manufacturing",2020,"Metals","mdpi.com","https://www.mdpi.com/2075-4701/10/12/1625","https://scholar.google.com/scholar?cites=16321314915854398716&as_sdt=2005&sciodt=0,5&hl=en",100,"2024-05-07 15:40:50","HTML","","","",,,,,31,7.75,10,3,4,"… on the surface of recycled 316L SS powder after 12 times of … could occur in recycled 316L SS and other SS alloys after >10 … They even reported comparatively higher tensile strength in …","https://www.mdpi.com/2075-4701/10/12/1625","https://scholar.google.com/scholar?q=related:_DTJInH1gOIJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"C Aditya, C Gagan, R Poojith Raj, V Balaji…","Plasma Cladding of Copper on Cylindrical SS 316L Surface",2022,"Recent Advances in …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-4222-7_17","https://scholar.google.com/scholar?cites=15247409629611703412&as_sdt=2005&sciodt=0,5&hl=en",101,"2024-05-07 15:40:50","","10.1007/978-981-16-4222-7_17","","",,,,,1,0.50,0,5,2,"… , stress to rupture and tensile strength at elevated temperatures. Stainless steel 316L is usually … However, coating of copper on stainless steel 316L is highly challenging as there is a …","https://www.researchgate.net/profile/Sinivasa-Chari-V/publication/355185898_Plasma_Cladding_of_Copper_on_Cylindrical_SS_316L_Surface/links/620dd2e508bee946f3868bc2/Plasma-Cladding-of-Copper-on-Cylindrical-SS-316L-Surface.pdf","https://scholar.google.com/scholar?q=related:dDzgHUaumdMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"D Song, J Zou, L Sun, Y Zhang, J Zhang…","Enhanced the Resistance to Srb Corrosion of 316l Ss Via Adjusting the Addition of Cu and CE Elements",,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4631923","",102,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,6,,"… other SS systems by doping antibacterial elements. However, the current research on the preparation of antibacterial 316L SS … 12b, the tensile strength and elongation of the SS without …","","https://scholar.google.com/scholar?q=related:FvoY6g5spdUJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"A Manjeera, A Basu, D Chaira","Synthesis &Characterization of HAP-Al2O3 Composite Coating on 316L SS by Electrophoretic Deposition",2011,"","dspace.nitrkl.ac.in","http://dspace.nitrkl.ac.in/dspace/handle/2080/1478","",103,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,3,13,"… Limitations of this bio active material to implant are low tensile strength, low fatigue resistance, elastic modulus mismatch and resultant stress shielding. Therefore, HAP–Al2O3 …","","https://scholar.google.com/scholar?q=related:j8SKdthSC0MJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"T Ivanoff, JD Madison, JR Koepke, BH Jared…","3D Characterization of Porosity in AM 316L SS and its Effect on Mechanical Behavior.",2018,"","osti.gov","https://www.osti.gov/servlets/purl/1582148","",104,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,5,6,"… Qualifying AM components How does porosity affect mechanical behavior in AM 316L SS? … Porosity defect in an A1V1 316L tensile dogbone … Ultimate Tensile Strength, MPa …","https://www.osti.gov/servlets/purl/1582148","https://scholar.google.com/scholar?q=related:eejk5Zgn01MJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"M Deo","Effect of gas metal arc welding parameters on the behaviour of heat affected zone of 316l ss and a572 gr. 50 steel",2022,"","idr-lib.iitbhu.ac.in","https://idr-lib.iitbhu.ac.in/xmlui/bitstream/handle/123456789/2799/03_Contents.pdf?sequence=3&isAllowed=y","",105,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,1,2,"… Table 5.1: L16 orthogonal array and corresponding levels and obtained Average Ultimate Tensile strength (UTS), Yield stress (YS) and Heat inputs (HI) ..................................... 117 Table …","https://idr-lib.iitbhu.ac.in/xmlui/bitstream/handle/123456789/2799/06_Chapter%2002.pdf?sequence=6&isAllowed=y","https://scholar.google.com/scholar?q=related:wH8HyqcHWZwJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
82,"J Pellier, J Geringer, B Forest","Fretting-corrosion between 316L SS and PMMA: Influence of ionic strength, protein and electrochemical conditions on material wear. Application to …",2011,"Wear","Elsevier","https://www.sciencedirect.com/science/article/pii/S004316481100319X","https://scholar.google.com/scholar?cites=5931015955378306820&as_sdt=2005&sciodt=0,5&hl=en",106,"2024-05-07 15:40:50","HTML","","","",,,,,82,6.31,27,3,13,"… The 316L femoral stem is modeled by a plane 316L SS sample: 9 mm × 9 mm × 20 mm parallelepiped. One of the flat parts (9 mm × 20 mm) was polished with diamond paste down to 1 …","https://www.sciencedirect.com/science/article/pii/S004316481100319X","https://scholar.google.com/scholar?q=related:BH9_aZYzT1IJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
